management,monitor,target,people,lemp_firm,export,competition,ownership,mne_country,mne_f,mne_d,degree_m,degree_nm,country,sic
2.7777777,3.2,2.4000001,2.8333333,5.9914646,90,1,"Family owned, external CEO",Spain,1,0,50,1,Chile,20
3.1111112,3.2,3.2,3,6.5510802,10,10,Dispersed Shareholders,US,1,0,100,15,Chile,28
3.5555556,3.8,4,3,6.5510802,10,10,Dispersed Shareholders,US,1,0,100,15,Chile,28
1.6111112,1.8,1.2,1.5,5.3936276,80,10,Private Individuals,,0,0,66,2,Chile,32
2.7777777,3,2.5999999,3,5.3936276,100,6,Private Individuals,Korea,1,0,100,6,Chile,20
3.5,3.5999999,3.4000001,3.3333333,5.857933,75,10,Private Individuals,Chile,0,1,100,5,Chile,20
1.7777778,2.4000001,1.4,1.8333334,5.0106354,8,10,Founder,,0,0,100,30,Chile,28
2.0555556,2,2,2,4.6051702,0,10,"Family owned, family CEO",,0,0,100,20,Chile,29
1.6111112,1.2,1.8,1.6666666,4.6051702,1,10,"Family owned, family CEO",,0,0,100,15,Chile,29
3,3.2,3,2.6666667,5.2983174,1,4,Other,Belgium,1,0,100,3,Chile,34
2.7777777,3,2,3,6.3099184,,2,"Family owned, family CEO",,0,0,50,50,Chile,32
2.5,3,2.2,2.5,6.3099184,0,4,"Family owned, family CEO",,0,0,71,10,Chile,32
3.6111112,4.1999998,3.8,2.8333333,8.2940493,0,2,Private Individuals,Netherlands,1,0,50,10,Chile,20
2.6111112,3,2.2,2.5,5.9914646,0,10,Founder,,0,0,100,20,Chile,35
1.5,1.8,1.2,1.6666666,5.7037826,0,10,Private Individuals,,0,0,75,15,Chile,20
1.8333334,1.8,1.6,2.3333333,5.7037826,0,10,Private Individuals,,0,0,75,15,Chile,20
2.4444444,2.5999999,2.4000001,2.8333333,4.9416423,,2,Founder,,0,0,50,0,Chile,23
2.1111112,2.5999999,1.6,2,5.1929569,0,10,Private Individuals,,0,0,50,7,Chile,30
2.3888888,2,2.5999999,2.1666667,4.8283138,90,10,"Family owned, family CEO",,0,0,100,10,Chile,20
2.4444444,2.5999999,2.4000001,2.3333333,4.7004805,0,4,Founder,,0,0,100,2,Chile,20
2.7222223,3,2.5999999,2.5,4.7874918,75,10,"Family owned, external CEO",Switzerland,1,0,75,17,Chile,20
1.5,1.2,1.2,1.8333334,5.0751739,0,4,Founder,,0,0,75,8,Chile,32
2.7222223,3.4000001,2.5999999,2.3333333,4.7449322,0,3,Private Individuals,,0,0,100,0,Chile,27
2.5,3.2,2.4000001,2.5,4.7449322,,3,Private Individuals,,0,0,100,5,Chile,27
2.8333333,3.4000001,2.4000001,2.6666667,4.7874918,0,2,"Family owned, family CEO",,0,0,65,6,Chile,25
2.1111112,2.4000001,1.6,2.3333333,4.6051702,0,10,Founder,,0,0,100,4,Chile,35
2.5555556,2.4000001,2.2,3,5.0751739,0,10,Founder,,0,0,100,4,Chile,33
2.8888888,3.4000001,2.8,2.3333333,5.209486,25,6,Private Individuals,Germany,1,0,100,7,Chile,30
2.6666667,3.2,2.4000001,2.6666667,4.7874918,0,10,"Family owned, external CEO",,0,0,100,5,Chile,20
2.3888888,2.8,1.8,2.5,5.5984221,0,3,Founder,,0,0,67,20,Chile,38
2.1666667,2.4000001,1.6,2.3333333,5.5984221,0,3,Founder,,0,0,80,20,Chile,38
2.7777777,3.2,3,2,6.9077554,0,2,Private Individuals,,0,0,100,8,Chile,27
1.8333334,2,1.2,2.5,5.9914646,0,3,Founder,,0,0,17,0,Chile,28
2.5,2.5999999,3,2.5,7.0900769,,2,Dispersed Shareholders,,0,0,100,5,Chile,20
1.5,2.2,1,1.5,4.9767337,0,10,"Family owned, family CEO",,0,0,66,3,Chile,26
2.8333333,3.2,2.8,2.8333333,6.2146082,0,10,Private Individuals,,0,0,50,0,Chile,20
2.7222223,3.2,2.5999999,2.3333333,6.1312265,85,3,Other,Chile/Us,1,0,100,10,Chile,24
2.8888888,2.8,3,2.8333333,5.0106354,80,10,"Family owned, family CEO",,0,0,100,20,Chile,20
4.1666665,4.4000001,4,4,4.6051702,0,6,Dispersed Shareholders,Brazil,1,0,100,65,Chile,33
3.1666667,4.1999998,2.5999999,2.6666667,5.0751739,15,2,Other,Chile,0,1,100,8,Chile,32
3.1666667,4,3,2.6666667,5.0751739,5,1,Other,Chile,0,1,100,10,Chile,32
2.2777777,3,1.8,2,5.2882671,1,2,Dispersed Shareholders,Chile,0,1,100,10,Chile,20
2.1111112,1.6,1.6,2.6666667,5.2983174,15,10,"Family owned, family CEO",,0,0,100,5,Chile,35
2.5,2.5999999,2.5999999,2.8333333,5.0751739,,10,"Family owned, family CEO",,0,0,100,30,Chile,20
2.4444444,3.4000001,2.5999999,2,4.7004805,90,4,Private Equity,Canada,1,0,100,10,Chile,24
2.0555556,2.5999999,2,2,5.6347895,95,4,"Family owned, family CEO",,0,0,100,0,Chile,20
3.5,4.4000001,3.2,3,6.3969297,30,3,Dispersed Shareholders,US,1,0,100,15,Chile,27
3.6111112,4,3.2,3.6666667,6.3969297,30,4,Dispersed Shareholders,US,1,0,86,20,Chile,27
1.8333334,1.6,1.8,1.8333334,8.4763708,0,2,"Family owned, family CEO",,0,0,0,3,Chile,23
3.7777777,4,4,3.5,5.7037826,5,4,Private Individuals,Netherlands,1,0,100,30,Chile,20
3.5,4,3.5999999,3,7.2442274,14,5,Private Individuals,Chile,0,1,100,15,Chile,26
3.3888888,3.4000001,3.8,3.3333333,7.2442274,10,3,Private Individuals,Chile,0,1,100,7,Chile,26
2.3333333,2.2,2.2,2.6666667,6.4769726,25,10,Founder,,0,0,100,1,Chile,24
2.6666667,3,2.5999999,2.5,5.521461,50,4,Private Individuals,,0,0,100,15,Chile,20
3.1666667,3.8,2.5999999,3.1666667,6.2146082,70,2,Private Individuals,,0,0,100,5,Chile,20
2.8333333,3.2,3,2.5,5.7037826,,3,Private Individuals,,0,0,70,0,Chile,20
2.3888888,2.8,2,2.1666667,4.6539602,95,10,"Family owned, family CEO",,0,0,0,0,Chile,20
2.8333333,2.5999999,3.4000001,2.5,6.6846118,75,10,Dispersed Shareholders,Norway,1,0,80,2,Chile,20
2.6666667,2.5999999,2.8,2.6666667,6.9565454,,10,Government,Norway,1,0,100,10,Chile,20
2.8888888,3.2,3,2.3333333,4.7874918,100,10,Founder,,0,0,100,10,Chile,20
3,4,2.4000001,2.8333333,8.1315308,98,10,Private Individuals,Chile,0,1,85,0,Chile,24
3.5,4,3.8,2.8333333,8.1315308,100,10,Private Individuals,Chile,0,1,100,60,Chile,24
2.8333333,3.4000001,2.5999999,2.6666667,5.2311087,80,1,Private Individuals,,0,0,100,15,Chile,24
1.8333334,2,1.4,2.3333333,4.7004805,5,10,Founder,,0,0,100,5,Chile,22
2.8888888,3.2,2.5999999,3,5.2983174,0,4,Dispersed Shareholders,US,1,0,100,3,Chile,20
2.5555556,3.4000001,1.8,2.5,5.7037826,80,10,Private Individuals,US,1,0,100,14,Chile,22
3.1111112,3.4000001,3.2,3,5.1929569,0,2,Government,Canada,1,0,100,11,Chile,28
2.3333333,2.5999999,2.5999999,2,5.676754,0,4,Private Individuals,,0,0,100,1,Chile,25
2.3333333,1.8,2.5999999,3,5.1929569,,5,Other,UK,1,0,100,0,Chile,20
2.3333333,3.2,2.5999999,1.8333334,6.2146082,100,4,Private Individuals,Canada,1,0,100,10,Chile,33
3.5,4.1999998,3.2,3.1666667,7.0030656,40,5,Dispersed Shareholders,Israel,1,0,100,40,Chile,28
2.7777777,3,2.5999999,3,5.572154,80,4,Private Equity,Norway,1,0,100,15,Chile,20
2.7222223,3,2.5999999,2.5,8.2940493,90,2,Dispersed Shareholders,Canada,1,0,100,20,Chile,28
3.5555556,3.5999999,3.8,3.5,8.2940493,95,6,Dispersed Shareholders,Canada,1,0,100,9,Chile,28
3.4444444,3.5999999,3.5999999,3.3333333,7.0900769,90,4,Private Individuals,Chile,0,1,100,5,Chile,24
3.2222223,3.5999999,3,3,5.857933,95,2,Dispersed Shareholders,Germany,1,0,100,10,Chile,28
2.7222223,2.8,3.2,2.3333333,5.857933,5,10,Other,France,1,0,100,15,Chile,32
1.8333334,2.2,1.4,1.6666666,5.1929569,0,10,Founder,,0,0,100,6,Chile,34
2.8333333,3,3,2.5,5.7037826,99,4,Private Individuals,Chile,0,1,100,7,Chile,20
1.9444444,2.4000001,1,2.1666667,5.768321,,7,Private Individuals,,0,0,75,40,Chile,27
3.2222223,3.2,3,3.5,7.8240461,,10,Dispersed Shareholders,Korea,1,0,50,0,China,36
3,3.5999999,3.4000001,2.1666667,7.0900769,50,10,Dispersed Shareholders,Korea,1,0,80,24,China,36
3,3,2.5999999,3.1666667,7.5496092,,10,Dispersed Shareholders,Taiwan,0,1,40,10,China,36
3.8333333,3.8,4.1999998,3.3333333,6.5510802,,10,Dispersed Shareholders,US,1,0,80,35,China,34
2.0555556,2.5999999,2,1.5,6.2146082,,10,Government,,0,0,40,15,China,34
3.7222223,3.4000001,4,3.5,6.1092477,,10,Dispersed Shareholders,Switzerland,1,0,60,40,China,36
2.7222223,3,2.5999999,2.5,6.2146082,,10,Government,,0,0,25,7,China,34
3.2222223,3.4000001,3,3.1666667,6.9077554,,10,Dispersed Shareholders,,0,0,60,10,China,36
3,3.4000001,3,2.6666667,7.0900769,,10,Other,Hong Kong,0,1,35,15,China,26
2.5,2.8,2.5999999,2.3333333,7.6009026,20,10,Other,Hong Kong,0,1,,,China,26
2.6666667,3,2.2,2.6666667,7.6962128,,10,Dispersed Shareholders,,0,0,40,0,China,23
2.5555556,3.5999999,2.8,1.3333334,6.7093043,,2,Government,,0,0,100,0,China,21
3.2777777,3.2,3.4000001,3,6.8023949,,10,Other,Korea,1,0,50,15,China,37
2.3888888,2.5999999,2.4000001,2.5,5.9914646,,10,Dispersed Shareholders,,0,0,60,30,China,36
3.1666667,3.2,3.2,3,6.8023949,,10,Other,Korea,1,0,30,5,China,34
2.8333333,2.8,3,2.6666667,7.2442274,,10,Dispersed Shareholders,,0,0,30,10,China,20
2.3888888,2.8,2.2,2.1666667,5.7037826,,10,Private Individuals,,0,0,25,6,China,34
2.8333333,2.8,2.8,2.8333333,8.0063677,,10,Dispersed Shareholders,,0,0,100,25,China,32
2.3333333,2.5999999,2.2,2.3333333,5.9914646,,10,Private Individuals,,0,0,30,0,China,23
2.1111112,3,1.6,2,6.9077554,,10,Private Individuals,,0,0,4,1,China,36
2.5555556,2.8,2,2.6666667,5.9914646,,10,Other,Hong Kong,0,1,25,3,China,36
3.1111112,3,3,3.3333333,6.9707303,,10,Government,,0,0,70,20,China,36
2.8333333,2.5999999,2.8,3,5.9914646,,10,Private Individuals,,0,0,40,30,China,28
3.1111112,3,3.2,3,5.6347895,,10,Private Individuals,,0,0,100,35,China,28
3.1666667,3.4000001,3.4000001,3,5.7037826,100,10,Founder,,0,0,30,10,China,35
3.1111112,3,3.4000001,2.8333333,7.3132205,,10,Dispersed Shareholders,,0,0,15,3,China,22
2.4444444,2.4000001,2.5999999,2.8333333,7.3132205,,5,Founder,,0,0,40,0,China,32
3.1666667,3.5999999,3,3.1666667,7.1701198,80,8,Founder,,0,0,50,0,China,32
2.9444444,3.5999999,2.5999999,2.5,6.8023949,,10,Dispersed Shareholders,,0,0,40,15,China,33
2.9444444,3.5999999,2.2,3.1666667,7.0030656,,10,Founder,,0,0,50,1,China,36
2.8888888,3,2.4000001,3.3333333,8.1016779,,10,Founder,China,0,1,60,0,China,35
3.2222223,3.8,3,3,6.2146082,90,5,Founder,China,0,1,5,5,China,35
2.8333333,3.2,3,2.6666667,7.0475173,,10,Government,,0,0,60,30,China,37
3.2222223,3,3.2,3.3333333,7.3132205,,10,Founder,,0,0,25,5,China,23
2.6666667,2.8,2.4000001,3,7.495542,100,10,Founder,,0,0,,,China,23
2.2777777,3.4000001,1.6,2,6.3099184,,5,Dispersed Shareholders,Korea,1,0,100,0,China,34
2.7777777,3.4000001,1.6,3.1666667,7.0867381,,10,Government,,0,0,100,0,China,27
2.6666667,2.5999999,2,3.1666667,7.8240461,,10,Other,Japan,1,0,20,2,China,36
3.3333333,4,2.8,3.1666667,7.6009026,60,10,Other,Japan,1,0,35,0,China,36
2.3888888,2.5999999,1.6,2.6666667,8.1605186,,3,Private Individuals,,0,0,90,0,China,35
3,2.5999999,2.5999999,3.8333333,6.3099184,,10,Dispersed Shareholders,US,1,0,80,0,China,36
2.6111112,2.8,2.5999999,2.6666667,7.1701198,,10,Founder,,0,0,80,5,China,36
2,2.2,1.4,2.6666667,6.5510802,,5,Private Individuals,,0,0,5,1,China,31
2.2777777,3,1.4,2.8333333,5.9914646,,10,Founder,Hong Kong,0,1,60,0,China,20
3.1666667,3.4000001,2.5999999,3.5,6.9077554,60,0,Founder,Hong Kong,0,1,25,5,China,20
1.7222222,2,1.2,2.1666667,6.9077554,,10,Other,US,1,0,100,8,China,20
2.7222223,2.8,2.5999999,3,6.6846118,95,10,Other,US,1,0,30,0,China,20
2.6666667,3,2.4000001,2.5,5.2983174,,10,Private Individuals,Japan,1,0,25,5,China,32
2.2777777,2.8,1.6,2.3333333,5.1929569,20,7,Private Individuals,Taiwan,0,1,50,0,China,35
2.8333333,2.5999999,2.8,3.1666667,7.9373746,,10,Dispersed Shareholders,Canada,1,0,90,0,China,36
3.6666667,4.4000001,3,3.3333333,7.3132205,80,10,Dispersed Shareholders,Canada,1,0,100,50,China,36
1.7777778,1.8,1.6,2.1666667,5.2983174,,10,Founder,,0,0,0,0,China,22
1.8888888,2.2,1.6,2.1666667,6.2146082,,10,Founder,,0,0,10,5,China,34
2.7777777,2.8,2.5999999,3,6.2146082,10,10,Founder,,0,0,10,8,China,34
3.2777777,3.8,3.4000001,2.8333333,4.8675346,,5,"Family owned, external CEO",US,1,0,100,20,China,28
3.2222223,3.5999999,3.4000001,2.8333333,8.0063677,10,8,"Family owned, external CEO",US,1,0,80,5,China,28
2.5,2.5999999,2.4000001,2.6666667,5.0751739,,10,Private Individuals,,0,0,20,1,China,37
2.6111112,3,2.4000001,2.5,8.0063677,,10,Other,Taiwan,0,1,50,30,China,36
3,3.4000001,3,2.5,7.6009026,,3,Other,Taiwan,0,1,0,0,China,36
2.6666667,3.2,2.2,2.6666667,5.4380794,,10,Dispersed Shareholders,,0,0,75,5,China,32
2.5555556,2.8,2.2,2.6666667,5.9914646,,10,Private Individuals,,0,0,15,5,China,37
2.3333333,2.2,2.2,2.3333333,7.0900769,,10,Dispersed Shareholders,,0,0,35,10,China,35
2.8333333,3,2.8,2.8333333,5.9914646,,10,Founder,,0,0,30,0,China,28
2.6666667,3,2.5999999,2.6666667,6.3969297,0,4,Founder,,0,0,100,0,China,28
2.7222223,2.5999999,3,2.3333333,7.9373746,,10,Government,,0,0,40,5,China,35
2.2777777,2.4000001,2.5999999,1.6666666,8.1605186,,10,Government,,0,0,40,15,China,33
1.8888888,2.2,1.8,1.6666666,6.2146082,30,10,Government,,0,0,30,0,China,33
2.6111112,3,2.5999999,2.1666667,7.4383836,,10,Government,,0,0,50,25,China,22
2.5555556,3,2.5999999,2.1666667,6.9077554,40,10,Government,,0,0,80,5,China,22
2.5555556,2.4000001,2.2,2.8333333,6.9077554,,10,Private Individuals,,0,0,3,1,China,33
2,2.4000001,1.8,2.1666667,6.3969297,,10,Government,,0,0,30,0,China,36
2.6666667,3.5999999,2,2.5,5.7037826,,3,Founder,Taiwan,0,1,12,0,China,30
3.1111112,3.4000001,3.4000001,2.6666667,6.9077554,0,5,Dispersed Shareholders,Taiwan,0,1,50,10,China,30
2.9444444,3,3.2,2.5,6.6846118,,10,Dispersed Shareholders,,0,0,40,10,China,28
2.4444444,3.2,2.2,2.5,7.1701198,,4,Dispersed Shareholders,Taiwan,0,1,100,5,China,22
2.8333333,3.4000001,2.4000001,2.8333333,7.1701198,30,3,Dispersed Shareholders,Taiwan,0,1,100,10,China,22
2.5,2.8,2.2,2.6666667,6.9077554,10,10,Other,Singapore,1,0,,,China,32
2.9444444,3.8,2.5999999,2.6666667,6.9077554,,10,Government,,0,0,67,10,China,36
3.1111112,3.5999999,2.8,3,6.9077554,10,6,Government,,0,0,62,12,China,36
1.9444444,2,1.6,2.5,5.857933,,10,Private Individuals,Taiwan,0,1,40,10,China,22
3.3888888,3.4000001,3.4000001,3.6666667,5.9914646,40,6,Private Individuals,Taiwan,0,1,50,0,China,22
2.9444444,3,2.8,3,6.5510802,,10,Government,,0,0,70,35,China,34
2.8333333,3.2,2.5999999,2.8333333,6.3969297,40,7,Government,,0,0,60,50,China,34
2.8333333,2.5999999,2.8,3,6.2146082,,10,Dispersed Shareholders,,0,0,30,10,China,39
2.5555556,2.5999999,3,2.6666667,6.8023949,,10,Private Individuals,,0,0,50,0,China,23
2.2777777,2.5999999,2.4000001,2.3333333,8.0063677,,10,Founder,,0,0,5,10,China,36
3.0555556,3.4000001,2.8,3,6.6846118,100,10,Founder,,0,0,0,0,China,36
2.7777777,3.2,3,2.8333333,7.7748556,,10,Dispersed Shareholders,,0,0,15,10,China,37
3,2.8,3,3,8.1016779,,10,"Family owned, family CEO",Korea,1,0,80,0,China,30
3.2777777,3.8,3,3.1666667,8.1016779,,10,"Family owned, family CEO",Taiwan,0,1,60,20,China,22
2.8888888,3,2.8,3,6.2146082,,10,Government,,0,0,80,5,China,20
2.0555556,2.2,2,2.1666667,5.2983174,0,10,Government,,0,0,20,0,China,20
2.5555556,2.4000001,2.8,2.3333333,7.0900769,,10,Dispersed Shareholders,Taiwan,0,1,15,3,China,23
2.4444444,2.5999999,2.5999999,2.1666667,6.2146082,,1,Private Individuals,,0,0,50,0,China,28
1.7777778,1.6,1.4,2.5,5.7037826,,4,Dispersed Shareholders,,0,0,10,0,China,35
1.9444444,1.6,2,2.1666667,6.1092477,2,10,Private Individuals,,0,0,12,0,China,35
2.8333333,2.8,3,2.6666667,8.1605186,,10,Dispersed Shareholders,Taiwan,0,1,25,10,China,36
3.3333333,3.4000001,3.2,3.3333333,7.6496925,,10,Government,,0,0,40,15,China,33
2.7222223,3,2.5999999,2.5,7.3132205,20,6,Government,,0,0,10,0,China,33
2.5,2.5999999,2.8,2.6666667,7.6009026,,2,Founder,,0,0,100,18,China,28
2.8333333,3.2,2.5999999,2.8333333,7.3132205,15,4,Founder,,0,0,60,5,China,28
2.7777777,3,2.5999999,2.5,5.8289456,,10,Government,,0,0,30,10,China,36
1.7222222,2.2,1.8,1.1666666,6.2146082,,10,Government,,0,0,20,0,China,35
2,2,2,2,6.2146082,,10,Government,,0,0,60,5,China,35
2.5,2.5999999,2.5999999,2.6666667,5.9914646,,10,Private Individuals,,0,0,10,0,China,34
2.5555556,2.5999999,2.5999999,2.5,6.2146082,,10,Private Individuals,,0,0,10,0,China,22
2.6111112,2.5999999,3,2.3333333,7.3132205,,5,Other,US,1,0,30,0,China,37
2.7777777,3,2.5999999,2.6666667,7.0900769,100,5,Other,US,1,0,10,0,China,37
2.5555556,2.5999999,2.2,2.6666667,6.6846118,,10,Dispersed Shareholders,,0,0,20,8,China,35
2.9444444,3,2.5999999,3.3333333,8.2940493,,10,Founder,Hong Kong,0,1,60,30,China,23
3.2222223,3.2,3.4000001,3.5,8.0414133,100,4,Founder,Hong Kong,0,1,10,0,China,23
2.2777777,2.2,3,2.1666667,6.2146082,,10,Dispersed Shareholders,US,1,0,100,13,China,28
2.0555556,2.8,2.2,1.5,4.6051702,45,10,Dispersed Shareholders,US,1,0,25,5,China,28
2.9444444,3,2.5999999,3.1666667,7.1546154,,10,Dispersed Shareholders,Korea,1,0,10,0,China,32
3.5555556,3.8,3.4000001,3.5,6.5510802,,4,Other,US,1,0,100,40,China,28
4.2222223,4.4000001,4.4000001,3.8333333,6.6846118,0,4,Other,US,1,0,100,40,China,28
3.1111112,3.5999999,3,3,6.8023949,,10,Private Individuals,,0,0,100,87,China,36
2.6111112,3.4000001,2.2,2.6666667,6.2146082,,10,Private Individuals,,0,0,10,0,China,22
3.5555556,4,3,3.6666667,6.3279366,,3,Founder,,0,0,20,5,China,30
3.0555556,3.5999999,2.8,2.8333333,7.6009026,,5,Founder,,0,0,20,0,China,37
2.8333333,3,2.5999999,2.8333333,7.3132205,100,10,Founder,,0,0,20,0,China,37
2.5555556,2.8,1.8,2.8333333,5.9914646,,10,Private Individuals,,0,0,15,0,China,33
3.5,3.5999999,3.2,3.5,6.6846118,,1,Other,US,1,0,40,0,China,30
3.1111112,3.4000001,3.2,3,6.8023949,100,10,Other,US,1,0,50,0,China,30
2.5,2,2.8,3,6.5510802,,10,Founder,,0,0,30,0,China,34
2.5,2.4000001,2.2,2.6666667,5.7037826,,10,Private Individuals,,0,0,15,5,China,35
2.1111112,2.2,2,2.5,6.2146082,,10,Other,Japan,1,0,10,5,China,32
2.3888888,2.4000001,2.4000001,2.8333333,5.9914646,,10,Founder,,0,0,10,0,China,31
2.5,2.8,2.4000001,2.6666667,5.9914646,80,10,Founder,,0,0,0,0,China,31
3.1111112,3.2,3,3.1666667,7.6009026,,10,Dispersed Shareholders,Korea,1,0,50,10,China,39
2.1111112,2.4000001,1.8,2,5.9914646,,10,Private Individuals,,0,0,10,0,China,31
3.3888888,3.4000001,3.4000001,3.5,8.0063677,,10,"Family owned, family CEO",Tailand,1,0,100,50,China,20
2.7222223,3.4000001,2.4000001,2.5,6.1092477,,10,Dispersed Shareholders,Japan,1,0,80,20,China,36
2.7222223,3.4000001,2.4000001,2.6666667,7.1701198,100,,Dispersed Shareholders,Japan,1,0,,0,China,36
2.1666667,2,2.2,2.1666667,6.6846118,,10,"Family owned, family CEO",,0,0,20,6,China,34
3.0555556,3.4000001,3,2.8333333,6.9077554,2,5,"Family owned, family CEO",,0,0,10,0,China,34
2.0555556,2.2,2,2.3333333,5.0434251,,4,Government,,0,0,50,0,China,36
2.4444444,2.4000001,2.2,2.6666667,7.7406645,,10,Government,,0,0,80,30,China,34
3.4444444,3.5999999,3.4000001,3.3333333,6.6846118,,10,Other,Germany,1,0,100,20,China,36
3.8333333,4.4000001,3.5999999,3.6666667,7.0030656,10,4,Other,Germany,1,0,100,15,China,36
2.7222223,2.5999999,2.5999999,2.8333333,6.9077554,,10,Founder,,0,0,5,1,China,32
3.2222223,3.4000001,3.4000001,3,7.377759,20,10,Founder,,0,0,18,0,China,32
2.8333333,3.2,2.8,2.5,5.7037826,,10,Other,Japan,1,0,25,5,China,28
3.5555556,3.4000001,3.8,3.5,5.5606818,0,5,Other,Japan,1,0,17,0,China,28
2.4444444,2.5999999,2,3.1666667,6.3969297,,10,Private Individuals,,0,0,40,7,China,32
2.8333333,3,3,2.5,6.1092477,,10,Dispersed Shareholders,Japan,1,0,25,3,China,38
3,3,2.8,3.1666667,7.0900769,,10,Founder,,0,0,40,10,China,36
3.5,4,3.4000001,3.3333333,7.1701198,25,6,"Family owned, family CEO",,0,0,10,0,China,36
2.7222223,2.5999999,2.8,2.6666667,6.1092477,,10,Other,Hong Kong,0,1,35,5,China,34
3.5555556,3.5999999,3.4000001,3.5,7.3132205,95,10,Other,Hong Kong,0,1,3,1,China,34
2.6666667,3,2.2,2.6666667,6.5510802,,10,Dispersed Shareholders,,0,0,40,0,China,23
2.7222223,2.8,2.8,2.6666667,5.7037826,,10,Dispersed Shareholders,,0,0,30,5,China,23
3.1111112,3.4000001,3.2,2.6666667,7.0030656,,10,Other,Hong Kong,0,1,40,10,China,35
2.5,2.5999999,2.2,2.6666667,5.7037826,,10,Private Individuals,,0,0,30,4,China,39
2.4444444,2.5999999,1.8,2.6666667,6.2146082,,10,Government,,0,0,20,5,China,28
3.5,4,3.8,3,6.0637851,0,10,Government,,0,0,,,China,28
3.6111112,4,3.8,3,8.0063677,,10,Dispersed Shareholders,Switzerland,1,0,80,50,China,28
3,3,3,3,6.9077554,,10,Other,US,1,0,35,10,China,39
3.3888888,3.4000001,2.8,3.8333333,7.0900769,80,5,Other,US,1,0,90,,China,39
2.5555556,2.4000001,2.8,2.6666667,5.521461,,10,Private Individuals,,0,0,40,3,China,34
2.9444444,3.4000001,3,2.5,6.3969297,,10,Private Individuals,,0,0,20,0,China,22
2.7222223,2.8,3,2.5,5.2983174,0,10,Private Individuals,,0,0,10,0,China,22
3.3333333,3.2,3.5999999,3,6.4614682,,10,Founder,Japan,1,0,30,10,China,35
3.4444444,3.8,3.5999999,3,6.5072775,20,1,Founder,Japan,1,0,35,5,China,35
2.5555556,2.5999999,2.2,2.6666667,6.1092477,,10,Government,,0,0,20,5,China,31
3,3.2,3,2.8333333,6.8023949,,10,Other,Taiwan,0,1,60,0,China,38
2.6666667,2.4000001,3,2.6666667,6.9077554,0,10,Other,Taiwan,0,1,70,1,China,38
3.2222223,3.4000001,3.4000001,2.6666667,6.2146082,,10,Dispersed Shareholders,Japan,1,0,60,20,China,26
2.7777777,3.2,2.5999999,2.5,6.3279366,,10,Other,Japan,1,0,40,15,China,33
2.6666667,3.2,2.4000001,2.3333333,6.3099184,10,6,Other,Japan,1,0,25,5,China,33
2.2222223,2.8,2.2,1.8333334,5.7037826,,10,Government,,0,0,100,0,China,35
3.0555556,3.4000001,3.2,2.5,8.0063677,,10,Dispersed Shareholders,Taiwan,0,1,100,5,China,33
3.3333333,3.8,3.2,3.1666667,6.2146082,100,10,Dispersed Shareholders,Taiwan,0,1,90,0,China,33
3.1111112,3,3.2,3,5.9914646,,10,Other,Hong Kong,0,1,45,10,China,20
2.3333333,2.5999999,1.8,2.3333333,6.5510802,,10,Dispersed Shareholders,,0,0,30,8,China,37
2.1111112,1.8,2,2.3333333,6.302619,,10,Private Individuals,,0,0,50,0,China,23
2.7777777,3,3.2,2.3333333,6.2105999,0,10,Private Individuals,,0,0,2,1,China,23
2.4444444,3,2.2,2.6666667,5.2983174,,10,Other,Japan,1,0,50,20,China,36
2.6111112,3,2.5999999,2.3333333,6.9077554,,10,Other,Japan,1,0,,,China,36
2.5555556,2.5999999,2.4000001,2.8333333,6.5510802,,10,Private Individuals,,0,0,15,5,China,36
2.6666667,2.4000001,2.4000001,3.1666667,6.2146082,,10,Dispersed Shareholders,,0,0,25,10,China,36
2.7777777,2.8,2.5999999,2.6666667,6.7684932,,10,Dispersed Shareholders,,0,0,50,20,China,28
2.3333333,2,2.5999999,2.8333333,7.3132205,,10,Private Individuals,Taiwan,0,1,50,5,China,35
3.3888888,3.8,3.5999999,2.8333333,6.9077554,,10,Other,Hong Kong,0,1,100,5,China,28
3.0555556,3,3.2,3.3333333,7.1701198,25,6,Other,Hong Kong,0,1,100,0,China,28
1.8888888,2,1.8,2.1666667,5.9914646,,10,Other,Japan,1,0,20,0,China,23
2.6111112,3.2,2.5999999,2.1666667,5.7037826,80,10,Other,Japan,1,0,20,0,China,23
2.9444444,2.8,3.4000001,2.8333333,6.3099184,,10,Dispersed Shareholders,Taiwan,0,1,5,0,China,36
2.7222223,3,2.8,2.5,6.3099184,50,10,Dispersed Shareholders,Taiwan,0,1,50,30,China,36
2.9444444,3.2,2.5999999,3.3333333,7.9895606,,1,Founder,,0,0,90,0,China,31
2.5,2.4000001,2.4000001,2.6666667,6.6846118,,10,Dispersed Shareholders,,0,0,40,10,China,23
2.5,2.8,3,2.3333333,6.2146082,,10,Other,,0,0,70,5,China,35
2.5,2.8,2.5999999,2.1666667,6.6846118,10,10,Other,,0,0,60,0,China,35
2.3888888,3,2,2.1666667,5.521461,,10,Private Individuals,,0,0,30,5,China,35
1.4444444,1.2,1.4,1.8333334,6.6846118,,10,Founder,,0,0,30,0,China,30
2.2777777,2.2,2.4000001,2.3333333,6.2480431,,10,Founder,,0,0,0,0,China,39
2.8888888,2.8,3,3,5.5606818,,10,Private Individuals,,0,0,15,2,China,20
3.0555556,3.2,3,2.8333333,7.0030656,,6,Dispersed Shareholders,,0,0,40,10,China,28
